,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,deltaDate,date
10515,1.45,9.5,26.6,36.1,19.0,76.0,27.0,722.1,0.0,49.0,4.4,0.0,28.03,1.3,101.0,23662.0,2022-09-12 22:00:00
10516,1.1,3.1,9.4,12.5,31.0,63.0,23.0,722.2,0.0,61.0,4.8,0.0,26.74,9.0,47.0,23663.0,2022-09-12 23:00:00
10517,1.13,4.2,8.6,12.8,28.0,61.0,19.0,722.2,0.0,68.0,4.2,0.0,25.81,3.9,85.0,23664.0,2022-09-13 00:00:00
10518,1.09,3.1,6.4,9.5,28.0,50.0,18.0,722.1,0.0,71.0,4.0,0.0,25.07,1.6,44.0,23665.0,2022-09-13 01:00:00
10519,1.02,2.8,5.6,8.4,28.0,50.0,15.0,722.1,0.0,75.0,4.4,0.0,24.43,2.1,14.0,23666.0,2022-09-13 02:00:00
10520,1.03,2.8,5.9,8.7,26.0,38.0,16.0,721.9,0.0,75.0,4.4,0.0,23.89,1.3,39.0,23667.0,2022-09-13 03:00:00
10521,1.05,3.1,11.7,14.8,17.0,38.0,20.0,721.7,0.0,77.0,4.5,0.0,22.84,1.3,312.0,23669.0,2022-09-13 05:00:00
10522,1.13,4.0,16.1,20.1,12.0,39.0,23.0,721.9,0.0,80.0,4.6,0.0,22.55,1.3,277.0,23670.0,2022-09-13 06:00:00
10523,1.33,9.2,17.4,26.6,12.0,52.0,28.0,721.9,0.0,79.0,5.1,0.018,22.63,1.1,271.0,23671.0,2022-09-13 07:00:00
10524,1.25,8.0,14.1,22.1,19.0,65.0,29.0,722.0,0.0,75.0,4.8,0.134,23.89,2.0,277.0,23672.0,2022-09-13 08:00:00
10525,1.15,12.7,15.4,28.1,22.0,59.0,24.0,722.1,0.0,69.0,4.9,0.277,25.54,2.0,308.0,23673.0,2022-09-13 09:00:00
10526,1.16,8.6,12.0,20.6,31.0,50.0,25.0,722.3,0.0,63.0,4.7,0.403,27.53,2.1,4.0,23674.0,2022-09-13 10:00:00
10527,1.11,4.3,6.0,10.3,44.0,46.0,20.0,722.3,0.0,57.0,5.0,0.499,29.08,4.8,31.0,23675.0,2022-09-13 11:00:00
10528,1.17,5.1,7.9,13.0,50.0,43.0,18.0,722.2,0.0,48.0,7.0,0.554,30.56,8.8,49.0,23676.0,2022-09-13 12:00:00
10529,1.1,4.1,5.1,9.2,52.0,48.0,16.0,722.0,0.0,41.0,5.2,0.566,31.33,10.7,48.0,23677.0,2022-09-13 13:00:00
10530,1.1,4.4,6.3,10.7,54.0,39.0,18.0,721.8,0.0,38.0,8.0,0.538,32.19,10.7,53.0,23678.0,2022-09-13 14:00:00
10531,1.13,5.4,7.9,13.3,54.0,46.0,20.0,721.5,0.0,37.0,8.8,0.499,32.69,9.2,66.0,23679.0,2022-09-13 15:00:00
10532,1.14,5.5,8.5,14.0,52.0,50.0,20.0,721.3,0.0,37.0,8.4,0.322,32.7,8.9,59.0,23680.0,2022-09-13 16:00:00
10533,1.28,8.7,14.7,23.3,41.0,45.0,19.0,721.3,0.0,36.0,5.3,0.134,32.24,7.4,81.0,23681.0,2022-09-13 17:00:00
10534,1.28,5.9,14.8,20.7,30.0,83.0,16.0,721.5,0.0,53.0,5.1,0.0,28.65,7.5,35.0,23685.0,2022-09-13 21:00:00
10535,1.19,3.8,13.0,16.8,30.0,58.0,24.0,721.7,0.0,57.0,5.5,0.0,27.98,7.5,59.0,23686.0,2022-09-13 22:00:00
10536,1.07,3.0,5.1,8.0,39.0,58.0,21.0,721.8,0.0,60.0,4.5,0.0,27.13,9.1,49.0,23687.0,2022-09-13 23:00:00
10537,1.04,2.8,4.4,7.2,37.0,41.0,18.0,721.9,0.0,64.0,4.5,0.0,26.08,5.5,45.0,23688.0,2022-09-14 00:00:00
10538,1.05,2.8,4.8,7.7,33.0,42.0,19.0,721.7,0.0,70.0,5.7,0.0,25.01,3.7,46.0,23689.0,2022-09-14 01:00:00
10539,1.03,2.7,4.2,6.9,30.0,46.0,18.0,721.7,0.0,73.0,5.2,0.0,24.25,2.0,44.0,23690.0,2022-09-14 02:00:00
10540,1.04,2.7,5.4,8.2,28.0,35.0,16.0,721.7,0.0,77.0,4.5,0.0,23.7,1.5,61.0,23691.0,2022-09-14 03:00:00
10541,1.07,2.9,9.8,12.7,20.0,39.0,17.0,721.9,0.0,82.0,4.6,0.0,22.84,1.4,22.0,23693.0,2022-09-14 05:00:00
10542,1.27,8.6,14.9,23.5,15.0,38.0,20.0,722.0,0.0,82.0,4.6,0.0,22.83,1.4,56.0,23694.0,2022-09-14 06:00:00
10543,1.53,24.0,17.8,41.8,12.0,43.0,26.0,722.2,0.0,81.0,5.0,0.015,22.81,1.975,97.0,23695.0,2022-09-14 07:00:00
10544,1.48,15.6,17.2,32.7,17.0,66.0,30.0,722.2,0.0,76.0,4.8,0.131,24.59,1.1,78.0,23696.0,2022-09-14 08:00:00
10545,1.12,4.4,5.9,10.2,35.0,65.0,18.0,722.3,0.0,72.0,4.3,0.278,25.65,3.9,24.0,23697.0,2022-09-14 09:00:00
10546,1.14,4.3,5.4,9.7,42.0,39.0,18.0,722.4,0.0,66.0,4.9,0.396,27.02,7.5,36.0,23698.0,2022-09-14 10:00:00
10547,1.2,5.6,6.8,12.4,45.0,40.0,17.0,722.3,0.0,51.0,4.4,0.555,30.34,8.3,61.0,23701.0,2022-09-14 13:00:00
10548,1.11,4.2,4.7,8.8,49.0,44.0,17.0,722.0,0.0,43.0,4.7,0.543,31.31,10.6,48.0,23702.0,2022-09-14 14:00:00
10549,1.15,5.5,7.6,13.1,45.0,52.0,18.0,721.5,0.0,39.0,5.4,0.362,32.38,10.8,58.0,23704.0,2022-09-14 16:00:00
10550,1.14,4.5,6.9,11.4,44.0,52.0,17.0,721.3,0.0,40.0,4.9,0.224,32.39,10.5,47.0,23705.0,2022-09-14 17:00:00
10551,1.15,3.9,7.8,11.7,43.0,40.0,21.0,721.3,0.0,43.0,6.0,0.06,31.59,12.4,45.0,23706.0,2022-09-14 18:00:00
10552,1.17,3.3,8.6,11.9,42.0,63.0,21.0,721.6,0.0,58.0,6.3,0.006,28.52,11.1,46.0,23707.0,2022-09-14 19:00:00
10553,1.41,7.5,17.7,25.2,30.0,58.0,23.0,721.7,0.0,60.0,5.9,0.0,27.87,4.2,101.0,23708.0,2022-09-14 20:00:00
10554,1.41,6.5,19.3,25.8,25.0,56.0,23.0,722.0,0.0,62.0,5.0,0.0,27.61,5.7,64.0,23709.0,2022-09-14 21:00:00
10555,1.21,3.8,11.3,15.1,30.0,55.0,18.0,722.3,0.0,67.0,5.0,0.0,26.76,7.9,62.0,23710.0,2022-09-14 22:00:00
10556,1.14,3.7,8.4,12.1,30.0,39.0,14.0,722.5,0.0,68.0,4.5,0.0,26.22,9.9,65.0,23711.0,2022-09-14 23:00:00
10557,1.12,3.6,7.1,10.7,26.0,31.0,10.0,722.7,0.0,70.0,4.5,0.0,25.72,7.6,57.0,23712.0,2022-09-15 00:00:00
10558,1.02,2.8,3.6,6.4,27.0,33.0,8.0,722.5,0.0,72.0,4.4,0.0,25.11,5.1,44.0,23713.0,2022-09-15 01:00:00
10559,1.02,2.8,4.7,7.4,24.0,31.0,9.0,722.3,0.0,75.0,4.7,0.0,24.4,1.7,27.0,23714.0,2022-09-15 02:00:00
10560,1.01,2.7,4.4,7.1,22.0,30.0,7.0,722.3,0.0,79.0,4.2,0.0,23.84,2.0,25.0,23715.0,2022-09-15 03:00:00
10561,1.04,3.5,6.6,10.1,18.0,23.0,9.0,722.2,0.0,82.0,4.2,0.0,23.55,1.4,52.0,23716.0,2022-09-15 04:00:00
10562,1.07,4.7,8.7,13.4,18.0,23.0,8.0,722.3,0.0,82.0,4.3,0.0,23.61,1.4,57.0,23717.0,2022-09-15 05:00:00
10563,1.23,11.6,12.2,23.8,13.0,33.0,12.0,722.3,0.0,82.0,4.5,0.0,23.49,1.2,99.0,23718.0,2022-09-15 06:00:00
10564,1.27,7.3,11.8,19.1,14.0,40.0,12.0,722.5,0.0,84.0,4.4,0.009,23.21,1.3,51.0,23719.0,2022-09-15 07:00:00
10565,1.28,9.6,11.2,20.8,16.0,49.0,16.0,722.7,0.0,83.0,4.4,0.099,23.85,1.6,34.0,23720.0,2022-09-15 08:00:00
10566,1.13,5.6,6.1,11.6,24.0,50.0,16.0,722.8,0.0,78.0,5.7,0.259,25.11,2.6,27.0,23721.0,2022-09-15 09:00:00
10567,1.12,4.4,5.0,9.4,30.0,29.0,23.0,722.9,0.0,72.0,6.9,0.299,26.36,3.0,22.0,23722.0,2022-09-15 10:00:00
10568,1.16,5.1,6.9,11.9,34.0,29.0,22.0,722.8,0.0,67.0,5.8,0.299,27.22,3.7,59.0,23723.0,2022-09-15 11:00:00
10569,1.11,4.3,4.4,8.7,35.0,42.0,13.0,722.7,0.0,61.0,4.6,0.483,28.64,6.8,39.0,23724.0,2022-09-15 12:00:00
10570,1.13,4.7,5.3,10.0,38.0,41.0,17.0,722.6,0.0,56.0,9.0,0.43,29.86,5.0,41.0,23725.0,2022-09-15 13:00:00
10571,1.11,4.3,5.1,9.4,37.0,50.0,16.0,722.3,0.0,54.0,11.6,0.378,30.27,5.3,46.0,23726.0,2022-09-15 14:00:00
10572,1.1,3.7,4.5,8.2,39.0,48.0,15.0,722.1,0.0,50.0,15.3,0.341,31.14,7.1,47.0,23727.0,2022-09-15 15:00:00
10573,1.1,3.8,5.6,9.4,36.0,41.0,18.0,721.9,0.0,51.0,25.7,0.122,30.59,8.1,36.0,23728.0,2022-09-15 16:00:00
10574,1.25,7.8,9.2,17.0,31.0,57.0,15.0,721.9,0.0,48.0,15.0,0.19,31.46,6.5,63.0,23729.0,2022-09-15 17:00:00
10575,1.27,7.6,9.0,16.6,26.0,45.0,16.0,722.1,0.0,61.0,11.1,0.06,28.92,14.6,69.0,23730.0,2022-09-15 18:00:00
10576,1.14,5.0,5.0,10.0,37.0,39.0,9.0,722.3,0.0,55.0,4.3,0.563,30.52,5.7,80.0,23750.0,2022-09-16 14:00:00
10577,1.2,6.0,6.4,12.5,37.0,35.0,11.0,722.0,0.0,52.0,4.4,0.432,31.23,5.1,70.0,23751.0,2022-09-16 15:00:00
10578,1.12,5.1,5.2,10.3,34.0,38.0,9.0,721.7,0.0,48.0,4.5,0.305,31.68,8.1,49.0,23752.0,2022-09-16 16:00:00
10579,1.07,3.9,4.7,8.6,35.0,39.0,9.0,721.7,0.0,47.0,5.1,0.211,31.91,10.5,49.0,23753.0,2022-09-16 17:00:00
10580,1.16,5.0,8.7,13.7,30.0,40.0,11.0,721.7,0.0,46.0,5.7,0.057,31.76,7.8,43.0,23754.0,2022-09-16 18:00:00
10581,1.5,12.0,19.3,31.3,16.0,46.0,17.0,721.8,0.0,48.0,5.0,0.005,30.88,4.3,67.0,23755.0,2022-09-16 19:00:00
10582,1.39,10.1,16.3,26.4,16.0,58.0,18.0,721.9,0.0,54.0,5.0,0.0,29.63,6.6,70.0,23756.0,2022-09-16 20:00:00
10583,1.4,10.0,16.6,26.5,14.0,58.0,17.0,722.0,0.0,58.0,4.8,0.0,28.63,3.3,71.0,23757.0,2022-09-16 21:00:00
10584,1.33,6.3,14.3,20.6,17.0,58.0,15.0,722.1,0.0,61.0,4.6,0.0,27.89,3.1,70.0,23758.0,2022-09-16 22:00:00
10585,1.25,5.9,11.8,17.7,15.0,54.0,16.0,722.2,0.0,66.0,4.6,0.0,26.58,3.4,66.0,23759.0,2022-09-16 23:00:00
10586,1.14,4.0,9.3,13.3,18.0,54.0,10.0,722.1,0.0,67.0,4.5,0.0,25.79,4.6,59.0,23760.0,2022-09-17 00:00:00
10587,1.06,2.9,6.6,9.5,20.0,40.0,9.0,722.0,0.0,70.0,4.4,0.0,25.07,1.4,30.0,23761.0,2022-09-17 01:00:00
10588,1.02,2.8,5.7,8.5,19.0,29.0,7.0,721.9,0.0,73.0,4.6,0.0,24.31,1.4,29.0,23762.0,2022-09-17 02:00:00
10589,1.03,3.3,8.0,11.3,14.0,29.0,7.0,721.8,0.0,77.0,4.5,0.0,23.45,1.4,16.0,23763.0,2022-09-17 03:00:00
10590,1.02,3.8,7.4,11.3,14.0,25.0,8.0,721.8,0.0,81.0,4.6,0.0,22.52,1.3,49.0,23765.0,2022-09-17 05:00:00
10591,1.01,3.0,5.3,8.3,15.0,34.0,7.0,722.0,0.0,83.0,4.4,0.0,22.03,1.4,37.0,23766.0,2022-09-17 06:00:00
10592,1.09,4.5,7.6,12.1,11.0,32.0,9.0,722.2,0.0,84.0,4.4,0.016,21.89,1.4,26.0,23767.0,2022-09-17 07:00:00
10593,1.11,6.5,8.0,14.6,15.0,37.0,11.0,722.3,0.0,82.0,4.6,0.12,23.12,1.3,16.0,23768.0,2022-09-17 08:00:00
10594,1.08,4.8,5.2,10.0,25.0,40.0,9.0,722.4,0.0,74.0,4.5,0.284,24.62,2.0,27.0,23769.0,2022-09-17 09:00:00
10595,1.1,4.5,5.1,9.6,31.0,25.0,10.0,722.5,0.0,68.0,4.4,0.407,26.21,3.7,38.0,23770.0,2022-09-17 10:00:00
10596,1.19,6.5,6.1,12.7,30.0,33.0,9.0,722.6,0.0,61.0,4.4,0.486,27.73,8.9,67.0,23771.0,2022-09-17 11:00:00
10597,1.07,4.5,3.9,8.4,30.0,45.0,9.0,721.8,0.0,45.0,4.6,0.465,32.1,14.2,46.0,23774.0,2022-09-17 14:00:00
10598,1.17,7.6,6.7,14.3,26.0,50.0,8.0,721.4,0.0,41.0,4.9,0.311,32.73,12.0,55.0,23776.0,2022-09-17 16:00:00
10599,1.14,6.2,6.1,12.3,26.0,37.0,8.0,721.3,0.0,40.0,4.6,0.213,33.0,12.2,57.0,23777.0,2022-09-17 17:00:00
10600,1.13,4.7,6.3,11.0,25.0,46.0,9.0,721.3,0.0,46.0,6.2,0.038,31.67,10.8,51.0,23778.0,2022-09-17 18:00:00
10601,1.3,6.3,14.4,20.7,15.0,41.0,14.0,721.3,0.0,52.0,4.9,0.007,30.3,4.1,54.0,23779.0,2022-09-17 19:00:00
10602,1.47,12.8,14.7,27.5,14.0,69.0,18.0,721.5,0.0,57.0,5.0,0.0,29.03,5.7,74.0,23780.0,2022-09-17 20:00:00
10603,1.26,4.3,11.1,15.4,17.0,49.0,18.0,721.7,0.0,61.0,4.7,0.0,27.5,5.7,50.0,23781.0,2022-09-17 21:00:00
10604,1.13,3.3,7.3,10.6,20.0,51.0,14.0,722.0,0.0,63.0,4.4,0.0,26.66,5.7,50.0,23782.0,2022-09-17 22:00:00
10605,1.26,6.7,10.5,17.1,17.0,43.0,16.0,722.1,0.0,67.0,4.6,0.0,25.83,2.8,70.0,23783.0,2022-09-17 23:00:00
10606,1.14,3.0,6.8,9.8,19.0,41.0,18.0,722.1,0.0,71.0,4.5,0.0,24.89,1.6,23.0,23784.0,2022-09-18 00:00:00
10607,1.05,2.8,3.5,6.3,20.0,36.0,10.0,721.9,0.0,74.0,4.4,0.0,24.23,4.1,29.0,23785.0,2022-09-18 01:00:00
10608,1.07,3.2,4.5,7.7,16.0,24.0,8.0,721.8,0.0,78.0,4.3,0.0,24.03,2.4,51.0,23786.0,2022-09-18 02:00:00
10609,1.03,2.8,3.2,5.9,19.0,26.0,8.0,721.7,0.0,76.0,4.3,0.0,24.05,2.9,49.0,23787.0,2022-09-18 03:00:00
10610,1.13,5.4,7.6,13.0,13.0,22.0,9.0,722.0,0.0,80.0,4.3,0.0,23.25,1.3,57.0,23790.0,2022-09-18 06:00:00
10611,1.24,6.9,7.4,14.3,14.0,22.0,9.0,722.1,0.0,80.0,4.4,0.007,23.25,1.4,67.0,23791.0,2022-09-18 07:00:00
10612,1.12,5.8,7.2,13.0,14.0,25.0,11.0,722.2,0.0,81.0,4.5,0.035,23.16,1.4,40.0,23792.0,2022-09-18 08:00:00
10613,1.07,4.5,3.7,8.2,20.0,36.0,9.0,722.3,0.0,78.0,4.3,0.257,24.42,2.0,13.0,23793.0,2022-09-18 09:00:00
10614,0.51,3.4,2.6,6.1,25.0,34.5,4.0,722.4,0.0,71.0,4.2,0.393,26.33,4.2,28.0,23794.0,2022-09-18 10:00:00
10615,0.9624999999999999,4.7,3.5,8.3,26.0,38.0,2.0,721.8,0.0,51.0,4.5,0.349,31.23,11.2,44.0,23798.0,2022-09-18 14:00:00
10616,1.1175,4.0,3.5,7.5,28.0,35.0,8.0,721.5,0.0,48.0,6.2,0.308,31.85,11.0,45.0,23799.0,2022-09-18 15:00:00
10617,0.9624999999999999,3.7,3.4,7.1,28.0,29.0,9.0,721.4,0.0,47.0,6.8,0.241,31.88,12.9,47.0,23800.0,2022-09-18 16:00:00
10618,1.1275,4.0,4.3,8.3,26.0,37.0,12.0,721.3,0.0,45.0,8.5,0.174,32.31,9.8,49.0,23801.0,2022-09-18 17:00:00
10619,1.2075,8.1,7.6,15.7,21.0,35.0,11.0,721.3,0.0,49.0,5.8,0.049,31.33,7.7,91.0,23802.0,2022-09-18 18:00:00
10620,1.3175,9.5,10.0,19.4,17.0,45.0,11.0,721.4,0.0,59.0,4.4,0.011,29.43,5.2,85.0,23803.0,2022-09-18 19:00:00
10621,1.265,10.0,12.5,22.5,12.0,42.0,17.0,721.6,0.0,66.0,4.4,0.0,28.07,2.5,72.0,23804.0,2022-09-18 20:00:00
10622,1.28,10.4,10.3,20.7,12.0,61.0,13.0,721.7,0.0,70.0,4.3,0.0,27.35,4.1,74.0,23805.0,2022-09-18 21:00:00
10623,1.0875000000000001,3.5,7.3,10.8,15.0,41.0,12.0,722.0,0.0,72.0,4.2,0.0,26.8,3.2,53.0,23806.0,2022-09-18 22:00:00
10624,1.1025,3.7,7.2,10.9,15.0,44.0,12.0,722.1,0.0,73.0,4.1,0.0,26.25,3.0,53.0,23807.0,2022-09-18 23:00:00
10625,0.9325000000000001,2.8,3.5,6.3,18.0,39.0,9.0,722.1,0.0,75.0,4.1,0.0,25.51,5.2,46.0,23808.0,2022-09-19 00:00:00
10626,1.1400000000000001,4.6,5.3,10.0,14.0,25.0,11.0,722.2,0.0,85.0,4.2,0.0,23.36,4.5,52.0,23813.0,2022-09-19 05:00:00
10627,1.1400000000000001,8.3,8.5,16.8,11.0,40.0,12.0,722.2,0.0,85.0,4.2,0.0,23.35,1.3,52.0,23814.0,2022-09-19 06:00:00
10628,0.9475,6.2,4.6,10.8,18.0,37.0,14.0,722.5,0.0,80.0,4.6,0.224,25.13,7.5,44.0,23817.0,2022-09-19 09:00:00
10629,1.1300000000000001,8.4,6.6,15.0,22.0,36.0,15.0,722.7,0.0,71.0,4.4,0.31,26.6,9.3,59.0,23818.0,2022-09-19 10:00:00
10630,1.025,7.4,6.1,13.5,27.0,33.0,15.0,722.6,0.0,64.0,4.2,0.481,28.21,9.0,66.0,23819.0,2022-09-19 11:00:00
10631,1.0275,5.8,5.9,11.7,32.0,43.0,13.0,722.3,0.0,59.0,4.2,0.454,29.98,6.0,60.0,23820.0,2022-09-19 12:00:00
10632,1.0525,5.3,5.6,10.9,34.0,46.0,12.0,722.1,0.0,52.0,5.4,0.53,31.45,11.1,50.0,23821.0,2022-09-19 13:00:00
10633,1.0274999999999999,6.0,6.2,12.2,32.0,40.0,13.0,721.9,0.0,48.0,7.0,0.477,32.24,13.5,52.0,23822.0,2022-09-19 14:00:00
10634,1.0525,4.4,4.2,8.6,30.0,49.0,10.0,721.6,0.0,45.0,5.2,0.384,32.52,14.7,42.0,23823.0,2022-09-19 15:00:00
10635,1.0275,6.0,6.3,12.2,29.0,45.0,12.0,721.5,0.0,43.0,5.0,0.279,33.04,13.6,50.0,23824.0,2022-09-19 16:00:00
10636,1.085,8.8,8.2,17.0,27.0,57.0,13.0,721.5,0.0,43.0,4.8,0.284,33.13,12.3,66.0,23825.0,2022-09-19 17:00:00
10637,1.5,10.5,10.3,20.8,26.0,63.0,11.0,721.5,0.0,46.0,4.4,0.058,32.22,11.8,88.0,23826.0,2022-09-19 18:00:00
10638,1.4525000000000001,13.4,15.6,28.9,19.0,40.0,14.0,721.7,0.0,49.0,4.2,0.007,30.93,6.7,89.0,23827.0,2022-09-19 19:00:00
10639,1.4775,10.5,13.4,24.0,19.0,56.0,17.0,721.8,0.0,52.0,4.2,0.0,29.65,5.3,95.0,23828.0,2022-09-19 20:00:00
10640,1.455,7.9,16.8,24.8,11.0,53.0,19.0,722.2,0.0,62.0,4.3,0.0,27.5,3.6,60.0,23830.0,2022-09-19 22:00:00
10641,1.2925,4.1,10.4,14.5,15.0,69.0,19.0,722.3,0.0,68.0,5.4,0.0,26.49,2.1,51.0,23831.0,2022-09-19 23:00:00
10642,1.4575,4.1,6.1,10.1,18.0,69.0,12.0,722.3,0.0,71.0,5.1,0.0,25.96,2.8,69.0,23832.0,2022-09-20 00:00:00
10643,1.2525,3.1,5.4,8.6,16.0,34.0,11.0,722.3,0.0,74.0,4.3,0.0,25.19,1.5,51.0,23833.0,2022-09-20 01:00:00
10644,1.23,2.7,4.3,7.0,16.0,32.0,12.0,722.3,0.0,78.0,4.4,0.0,24.72,1.6,22.0,23834.0,2022-09-20 02:00:00
10645,1.19,2.7,3.2,5.9,15.0,30.0,12.0,722.3,0.0,82.0,4.6,0.0,24.0,1.4,28.0,23835.0,2022-09-20 03:00:00
10646,1.19,3.0,4.8,7.8,13.0,30.0,14.0,722.2,0.0,83.0,4.9,0.0,23.73,1.3,36.0,23836.0,2022-09-20 04:00:00
10647,1.2075,3.3,6.0,9.2,11.0,42.0,13.0,722.2,0.0,85.0,4.4,0.0,23.38,1.4,10.0,23837.0,2022-09-20 05:00:00
10648,1.295,3.9,7.1,10.9,9.0,26.0,13.0,722.3,0.0,86.0,4.3,0.0,23.21,1.2,349.0,23838.0,2022-09-20 06:00:00
10649,1.3524999999999998,6.8,8.1,14.9,8.0,27.0,14.0,722.5,0.0,87.0,4.2,0.005,23.19,1.1,311.0,23839.0,2022-09-20 07:00:00
10650,1.23,6.8,6.4,13.2,12.0,36.0,19.0,722.7,0.0,86.0,4.2,0.069,23.63,1.3,19.0,23840.0,2022-09-20 08:00:00
10651,1.245,4.1,4.3,8.4,26.0,24.0,24.0,722.9,0.0,72.0,4.5,0.236,26.4,1.5,35.0,23842.0,2022-09-20 10:00:00
10652,1.0574999999999999,4.1,8.3,12.4,49.0,60.0,34.0,722.9,0.0,62.0,32.5,0.385,28.96,8.1,39.0,23844.0,2022-09-20 12:00:00
10653,1.37,6.4,4.8,11.1,29.0,73.0,16.0,722.4,0.0,54.0,8.3,0.563,30.65,5.1,65.0,23845.0,2022-09-20 13:00:00
10654,0.23,4.3,4.4,8.7,34.0,35.0,15.0,722.3,0.0,51.0,7.1,0.478,31.21,8.3,46.0,23846.0,2022-09-20 14:00:00
10655,1.47,3.6,5.3,8.9,44.0,43.0,18.0,722.0,0.0,47.0,23.2,0.441,32.47,6.3,31.0,23847.0,2022-09-20 15:00:00
10656,1.29,4.4,7.3,11.7,45.0,66.0,15.0,721.9,0.0,44.0,25.9,0.342,32.86,8.1,36.0,23848.0,2022-09-20 16:00:00
10657,1.24,4.4,3.3,7.7,23.0,44.0,12.0,721.9,0.0,57.0,5.7,0.225,30.38,15.7,34.0,23849.0,2022-09-20 17:00:00
10658,1.27,4.2,4.1,8.3,22.0,43.0,9.0,722.0,0.0,56.0,4.4,0.047,29.99,11.0,43.0,23850.0,2022-09-20 18:00:00
10659,1.37,4.3,7.1,11.4,17.0,27.0,14.0,722.1,0.0,60.0,5.5,0.006,28.99,7.9,50.0,23851.0,2022-09-20 19:00:00
10660,1.6,15.6,13.5,29.1,10.0,44.0,19.0,722.2,0.0,62.0,6.2,0.0,28.38,3.8,78.0,23852.0,2022-09-20 20:00:00
10661,1.58,14.2,13.0,27.2,10.0,66.0,29.0,722.3,0.0,65.0,4.6,0.0,27.88,1.5,83.0,23853.0,2022-09-20 21:00:00
10662,1.38,5.0,9.8,14.8,13.0,74.0,17.0,722.4,0.0,68.0,4.3,0.0,26.92,2.5,39.0,23854.0,2022-09-20 22:00:00
10663,1.28,3.4,8.5,11.9,13.0,51.0,13.0,722.4,0.0,72.0,6.5,0.0,25.94,2.2,29.0,23855.0,2022-09-20 23:00:00
10664,1.25,3.0,7.1,10.1,12.0,45.0,8.0,722.3,0.0,77.0,5.2,0.0,24.84,1.5,19.0,23856.0,2022-09-21 00:00:00
10665,1.21,2.8,5.8,8.6,12.0,36.0,9.0,722.3,0.0,79.0,4.7,0.0,24.07,1.5,26.0,23857.0,2022-09-21 01:00:00
10666,1.18,2.7,4.7,7.5,13.0,28.0,8.0,722.3,0.0,81.0,4.9,0.0,23.56,1.5,40.0,23858.0,2022-09-21 02:00:00
10667,1.19,2.8,6.2,9.0,12.0,29.0,9.0,722.2,0.0,82.0,4.8,0.0,23.29,1.4,41.0,23859.0,2022-09-21 03:00:00
10668,1.18,3.2,5.9,9.2,11.0,29.0,8.0,722.2,0.0,84.0,4.4,0.0,22.84,1.7,20.0,23860.0,2022-09-21 04:00:00
10669,1.19,3.4,7.4,10.8,10.0,25.0,8.0,722.2,0.0,85.0,4.4,0.0,22.57,1.4,7.0,23861.0,2022-09-21 05:00:00
10670,1.41,12.9,10.0,22.9,9.0,32.0,12.0,722.5,0.0,84.0,4.5,0.005,23.02,1.3,45.0,23863.0,2022-09-21 07:00:00
10671,1.34,8.7,8.9,17.6,13.0,49.0,12.0,722.6,0.0,81.0,4.4,0.127,23.98,1.4,19.0,23864.0,2022-09-21 08:00:00
10672,1.24,5.1,5.4,10.4,25.0,31.0,21.0,722.9,0.0,73.0,6.3,0.271,25.97,1.7,44.0,23866.0,2022-09-21 10:00:00
10673,1.28,5.9,6.0,11.9,30.0,36.0,18.0,722.9,0.0,66.0,9.0,0.481,27.58,5.7,52.0,23867.0,2022-09-21 11:00:00
10674,1.25,5.5,5.5,11.0,35.0,43.0,12.0,722.8,0.0,58.0,9.3,0.526,29.33,5.7,56.0,23868.0,2022-09-21 12:00:00
10675,1.24,4.6,5.0,9.6,35.0,33.0,11.0,722.5,0.0,52.0,7.0,0.497,30.26,8.6,48.0,23869.0,2022-09-21 13:00:00
10676,1.24,4.8,6.1,10.8,42.0,38.0,12.0,722.3,0.0,46.0,16.1,0.461,31.24,8.8,41.0,23870.0,2022-09-21 14:00:00
10677,1.19,3.3,4.5,7.8,47.0,45.0,12.0,722.0,0.0,42.0,16.1,0.447,31.83,9.1,30.0,23871.0,2022-09-21 15:00:00
10678,1.18,3.6,4.9,8.5,43.0,49.0,11.0,721.8,0.0,39.0,12.5,0.327,32.28,8.5,33.0,23872.0,2022-09-21 16:00:00
10679,1.35,6.9,9.9,16.7,38.0,46.0,12.0,721.7,0.0,37.0,10.9,0.233,32.82,5.0,69.0,23873.0,2022-09-21 17:00:00
10680,1.38,7.4,14.2,21.6,31.0,40.0,13.0,721.8,0.0,37.0,11.6,0.047,32.38,6.0,66.0,23874.0,2022-09-21 18:00:00
10681,1.48,7.4,22.7,30.1,19.0,46.0,27.0,721.9,0.0,40.0,6.1,0.006,30.78,1.3,53.0,23875.0,2022-09-21 19:00:00
10682,1.71,21.2,24.3,45.5,13.0,70.0,27.0,722.0,0.0,46.0,5.0,0.0,29.23,1.2,104.0,23876.0,2022-09-21 20:00:00
10683,1.94,36.2,25.8,62.0,8.0,88.0,30.0,722.2,0.0,52.0,4.8,0.0,28.26,1.4,124.0,23877.0,2022-09-21 21:00:00
10684,1.71,19.7,21.5,41.2,11.0,83.0,37.0,722.2,0.0,52.0,4.6,0.0,27.91,1.4,145.0,23878.0,2022-09-21 22:00:00
10685,1.31,5.0,11.3,16.3,23.0,79.0,26.0,722.4,0.0,61.0,4.9,0.0,26.54,5.8,39.0,23879.0,2022-09-21 23:00:00
