date,NO,NO2,NOX,SO2,TOUT,RH,day
2022-10-05 00:00:00,3.0,12.6,15.4,4.9,22.27,63.0,2022-10-05
2022-10-05 01:00:00,2.7,15.9,18.4,5.0,21.86,64.0,2022-10-05
2022-10-05 02:00:00,2.3,7.5,9.7,7.2,21.23,68.0,2022-10-05
2022-10-05 03:00:00,2.5,8.9,11.2,5.7,21.09,72.0,2022-10-05
2022-10-05 04:00:00,2.6,8.2,10.7,5.5,20.73,75.0,2022-10-05
2022-10-05 05:00:00,2.6,5.7,8.1,4.9,20.33,79.0,2022-10-05
2022-10-05 06:00:00,17.8,16.7,34.3,5.1,20.58,78.0,2022-10-05
2022-10-05 07:00:00,24.9,19.2,43.9,5.4,20.56,77.0,2022-10-05
2022-10-05 08:00:00,8.8,14.4,23.0,5.9,20.87,77.0,2022-10-05
2022-10-05 09:00:00,5.8,13.7,19.3,6.5,21.36,75.0,2022-10-05
2022-10-05 10:00:00,4.5,7.7,12.1,5.1,21.59,75.0,2022-10-05
2022-10-05 11:00:00,5.1,7.3,12.2,4.9,22.18,74.0,2022-10-05
2022-10-05 12:00:00,4.7,5.8,10.3,4.9,23.28,69.0,2022-10-05
2022-10-05 13:00:00,4.3,5.8,10.0,5.0,24.77,65.0,2022-10-05
2022-10-05 14:00:00,3.3,4.0,7.3,5.1000000000000005,25.92,54.0,2022-10-05
2022-10-05 15:00:00,4.6,6.0,10.5,5.2,25.91,53.0,2022-10-05
2022-10-05 16:00:00,3.7,4.9,8.5,5.300000000000001,26.68,51.0,2022-10-05
2022-10-05 17:00:00,4.2,6.5,10.5,5.4,26.09,52.0,2022-10-05
2022-10-05 18:00:00,7.0,13.4,20.2,4.9,25.67,53.0,2022-10-05
2022-10-05 19:00:00,8.6,17.8,26.2,5.1,25.36,55.0,2022-10-05
2022-10-05 20:00:00,5.5,17.9,23.2,6.0,25.11,56.0,2022-10-05
2022-10-05 21:00:00,11.2,24.7,35.8,6.4,24.81,59.0,2022-10-05
2022-10-05 22:00:00,10.1,19.9,29.8,5.8,24.4,62.0,2022-10-05
2022-10-05 23:00:00,2.9,11.1,13.8,5.4,23.85,64.0,2022-10-05
2022-10-06 00:00:00,2.8,11.8,14.4,5.3,23.39,67.0,2022-10-06
2022-10-06 01:00:00,2.5,5.0,7.4,4.9,22.6,72.0,2022-10-06
2022-10-06 02:00:00,3.1,8.6,11.6,4.9,22.55,73.0,2022-10-06
2022-10-06 03:00:00,7.0,12.6,19.4,5.1,22.36,74.0,2022-10-06
2022-10-06 04:00:00,2.6,9.9,12.3,7.2,22.44,72.0,2022-10-06
2022-10-06 05:00:00,2.5,6.3,8.6,5.4,22.01,74.0,2022-10-06
2022-10-06 06:00:00,3.5,8.9,12.2,5.0,21.39,78.0,2022-10-06
2022-10-06 07:00:00,9.9,15.4,25.0,5.3,21.63,76.0,2022-10-06
2022-10-06 08:00:00,11.6,16.4,27.9,5.2,22.05,74.0,2022-10-06
2022-10-06 09:00:00,20.1,18.3,38.3,5.5,22.53,74.0,2022-10-06
2022-10-06 10:00:00,6.5,14.6,20.9,5.3,23.1,72.0,2022-10-06
2022-10-06 11:00:00,5.4,12.6,17.7,7.8,24.09,68.0,2022-10-06
2022-10-06 12:00:00,4.2,13.6,17.6,9.9,24.44,68.0,2022-10-06
2022-10-06 13:00:00,5.0,13.4,18.2,5.9,24.78,67.0,2022-10-06
2022-10-06 14:00:00,3.7,9.9,13.4,5.7,25.48,63.0,2022-10-06
2022-10-06 15:00:00,3.5,9.5,12.8,23.3,25.05,65.0,2022-10-06
2022-10-06 16:00:00,4.2,8.2,12.2,15.9,24.43,70.0,2022-10-06
2022-10-06 17:00:00,4.4,12.6,16.8,7.7,24.07,72.0,2022-10-06
2022-10-06 18:00:00,5.7,17.6,23.1,8.2,23.96,72.0,2022-10-06
2022-10-06 19:00:00,10.7,21.7,32.2,7.0,23.45,73.0,2022-10-06
2022-10-06 20:00:00,7.6,17.2,24.6,6.1,22.88,77.0,2022-10-06
2022-10-06 21:00:00,9.6,21.0,30.4,5.6,22.19,77.0,2022-10-06
2022-10-06 22:00:00,12.8,23.9,36.6,5.6,21.32,83.0,2022-10-06
2022-10-06 23:00:00,5.3,17.2,22.3,5.0,20.75,85.0,2022-10-06
2022-10-07 00:00:00,2.7,5.7,8.2,4.9,19.03,79.0,2022-10-07
2022-10-07 01:00:00,2.5,4.3,6.6,4.8,17.83,85.0,2022-10-07
2022-10-07 02:00:00,2.6,8.5,10.9,4.7,17.43,87.0,2022-10-07
2022-10-07 03:00:00,2.8,8.8,11.4,4.7,17.81,89.0,2022-10-07
2022-10-07 04:00:00,4.0,14.3,18.2,4.733333333333333,17.92,91.0,2022-10-07
2022-10-07 05:00:00,4.1,14.4,18.2,4.766666666666667,17.86,92.0,2022-10-07
2022-10-07 06:00:00,6.5,16.1,22.3,4.8,17.86,91.0,2022-10-07
2022-10-07 07:00:00,18.6,21.2,39.7,5.1,17.96,90.0,2022-10-07
2022-10-07 08:00:00,22.1,22.5,44.5,5.2,18.47,88.0,2022-10-07
2022-10-07 09:00:00,15.2,20.2,35.3,6.0,19.43,84.0,2022-10-07
2022-10-07 10:00:00,19.9,23.5,43.2,5.6,20.58,80.0,2022-10-07
2022-10-07 11:00:00,9.5,13.0,22.3,6.5,23.66,65.0,2022-10-07
2022-10-07 12:00:00,5.1,10.2,15.0,8.5,24.99,60.0,2022-10-07
2022-10-07 13:00:00,2.9,6.7,9.4,13.2,24.51,62.0,2022-10-07
2022-10-07 14:00:00,2.6,5.0,7.5,14.3,24.82,60.0,2022-10-07
2022-10-07 15:00:00,2.9,4.5,7.2,12.5,25.39,57.0,2022-10-07
2022-10-07 16:00:00,2.9,4.4,7.2,12.7,25.43,54.0,2022-10-07
2022-10-07 17:00:00,3.2,6.1,9.1,18.2,25.1,55.0,2022-10-07
2022-10-07 18:00:00,3.7,10.9,14.4,10.9,24.64,59.0,2022-10-07
2022-10-07 19:00:00,3.0,17.3,20.2,9.1,23.79,66.0,2022-10-07
2022-10-07 20:00:00,2.5,5.3,7.7,5.1,21.41,78.0,2022-10-07
2022-10-07 21:00:00,2.6,5.3,7.8,4.8,21.19,79.0,2022-10-07
2022-10-07 22:00:00,3.2,5.2,8.4,4.8,20.13,87.0,2022-10-07
2022-10-07 23:00:00,2.7,5.0,7.6,4.75,19.74,89.0,2022-10-07
2022-10-08 00:00:00,2.7,3.5,6.1,4.7,19.79,87.0,2022-10-08
2022-10-08 01:00:00,2.6,2.8,5.2,4.7,19.68,87.0,2022-10-08
2022-10-08 02:00:00,2.5,2.9,5.3,4.766666666666667,19.71,86.0,2022-10-08
2022-10-08 03:00:00,2.4,3.1,5.4,4.833333333333334,19.94,84.0,2022-10-08
2022-10-08 04:00:00,2.4,7.1,9.4,4.9,19.9,84.0,2022-10-08
2022-10-08 05:00:00,2.5,6.7,9.1,5.1,19.73,85.0,2022-10-08
2022-10-08 06:00:00,3.3,10.3,13.4,4.8,19.64,86.0,2022-10-08
2022-10-08 07:00:00,6.3,12.0,18.1,4.8,19.67,87.0,2022-10-08
2022-10-08 08:00:00,6.4,12.5,18.7,5.0,20.03,84.0,2022-10-08
2022-10-08 09:00:00,8.7,14.4,22.9,5.2,21.11,82.0,2022-10-08
2022-10-08 10:00:00,5.7,14.4,19.9,5.6,21.32,80.0,2022-10-08
2022-10-08 11:00:00,7.5,14.1,21.4,6.9,20.11,88.0,2022-10-08
2022-10-08 12:00:00,5.8,11.0,16.6,9.7,20.67,83.0,2022-10-08
2022-10-08 13:00:00,6.2,9.8,15.9,7.0,21.47,77.0,2022-10-08
2022-10-08 14:00:00,5.2,8.3,13.3,5.4,22.14,69.0,2022-10-08
2022-10-08 15:00:00,6.0,9.2,15.1,5.4,22.53,65.0,2022-10-08
2022-10-08 16:00:00,5.2,8.4,13.4,5.1,23.17,61.0,2022-10-08
2022-10-08 17:00:00,4.5,11.0,15.3,5.0,23.05,62.0,2022-10-08
2022-10-08 18:00:00,4.0,15.6,19.4,4.9,22.75,64.0,2022-10-08
2022-10-08 19:00:00,6.0,22.0,27.8,4.9,22.16,69.0,2022-10-08
2022-10-08 20:00:00,6.7,20.5,27.0,5.8,21.63,72.0,2022-10-08
2022-10-08 21:00:00,3.9,11.1,14.8,6.5,21.03,77.0,2022-10-08
2022-10-08 22:00:00,4.1,9.9,13.8,6.1,20.07,84.0,2022-10-08
2022-10-08 23:00:00,4.4,14.1,18.3,5.7,20.08,84.0,2022-10-08
2022-10-09 00:00:00,2.6,7.3,9.7,5.3,19.93,85.0,2022-10-09
2022-10-09 01:00:00,2.6,6.9,9.3,5.2,19.79,86.0,2022-10-09
2022-10-09 02:00:00,2.4,7.0,9.3,5.2,19.86,83.0,2022-10-09
2022-10-09 03:00:00,3.1,11.3,14.3,5.266666666666667,19.74,84.0,2022-10-09
2022-10-09 04:00:00,3.2,10.1,13.2,5.333333333333334,19.49,86.0,2022-10-09
2022-10-09 05:00:00,2.9,8.8,11.5,5.4,19.47,82.0,2022-10-09
2022-10-09 06:00:00,5.9,14.1,19.8,5.3,19.02,85.0,2022-10-09
2022-10-09 07:00:00,9.2,14.3,23.3,5.2,19.07,86.0,2022-10-09
2022-10-09 08:00:00,12.3,16.8,29.0,6.3,19.95,81.0,2022-10-09
2022-10-09 09:00:00,8.1,11.6,19.6,9.8,23.24,68.0,2022-10-09
2022-10-09 10:00:00,3.6,7.6,11.0,12.0,25.23,55.0,2022-10-09
2022-10-09 11:00:00,3.1,4.2,7.2,9.5,25.19,57.0,2022-10-09
2022-10-09 12:00:00,3.3,3.9,7.1,6.3,26.16,54.0,2022-10-09
2022-10-09 13:00:00,3.4,4.0,7.3,7.3,27.14,50.0,2022-10-09
2022-10-09 14:00:00,3.1,3.4,6.3,5.9,27.65,47.0,2022-10-09
2022-10-09 15:00:00,3.2,3.4,6.4,5.5,28.11,43.0,2022-10-09
2022-10-09 16:00:00,3.0,4.0,6.9,5.0,28.13,45.0,2022-10-09
2022-10-09 17:00:00,2.9,5.3,8.1,10.5,27.61,50.0,2022-10-09
2022-10-09 18:00:00,2.8,6.3,8.9,12.1,26.66,54.0,2022-10-09
2022-10-09 19:00:00,2.7,8.6,11.1,5.5,26.01,52.0,2022-10-09
2022-10-09 20:00:00,2.5,7.0,9.4,5.4,25.27,58.0,2022-10-09
2022-10-09 21:00:00,2.6,5.9,8.3,8.8,23.6,67.0,2022-10-09
2022-10-09 22:00:00,2.6,5.9,8.4,11.0,22.79,72.0,2022-10-09
2022-10-09 23:00:00,2.5,4.9,7.2,5.0,22.23,76.0,2022-10-09
2022-10-10 00:00:00,2.4,3.4,5.6,4.8,21.82,79.0,2022-10-10
2022-10-10 01:00:00,2.3,2.8,5.0,5.3,21.52,80.0,2022-10-10
2022-10-10 02:00:00,2.3,5.5,7.7,9.5,20.8,83.0,2022-10-10
2022-10-10 03:00:00,3.5999999999999996,9.166666666666666,12.633333333333333,5.6,20.36,86.0,2022-10-10
2022-10-10 04:00:00,4.9,12.833333333333332,17.566666666666666,7.9,20.45,84.0,2022-10-10
2022-10-10 05:00:00,6.2,16.5,22.5,5.3,19.7,87.0,2022-10-10
2022-10-10 06:00:00,13.5,19.6,32.9,5.2,19.31,88.0,2022-10-10
2022-10-10 07:00:00,13.9,19.9,33.6,5.0,19.23,89.0,2022-10-10
2022-10-10 08:00:00,9.5,15.7,25.0,5.2,20.32,85.0,2022-10-10
2022-10-10 09:00:00,3.2,7.1,10.1,5.4,21.22,80.0,2022-10-10
2022-10-10 10:00:00,4.4,10.1,14.2,7.5,22.23,76.0,2022-10-10
2022-10-10 11:00:00,3.5,5.9,9.3,6.3,22.99,74.0,2022-10-10
2022-10-10 12:00:00,3.7,5.2,8.8,5.0,23.84,70.0,2022-10-10
2022-10-10 13:00:00,3.7,5.3,8.9,12.5,25.66,62.0,2022-10-10
2022-10-10 14:00:00,4.1,6.5,10.4,16.8,26.17,58.0,2022-10-10
2022-10-10 15:00:00,3.8,5.9,9.6,25.4,27.08,54.0,2022-10-10
2022-10-10 16:00:00,3.2,6.5,9.5,14.7,26.39,55.0,2022-10-10
2022-10-10 17:00:00,3.5,9.1,12.5,6.8,26.03,58.0,2022-10-10
2022-10-10 18:00:00,6.4,13.5,19.7,6.3,24.66,68.0,2022-10-10
2022-10-10 19:00:00,4.4,10.6,14.7,5.1,23.59,72.0,2022-10-10
2022-10-10 20:00:00,3.9,9.3,13.0,4.9,23.62,71.0,2022-10-10
2022-10-10 21:00:00,3.3,9.2,12.3,4.8,23.66,70.0,2022-10-10
2022-10-10 22:00:00,3.8,11.7,15.3,4.9,23.48,71.0,2022-10-10
2022-10-10 23:00:00,4.1,9.0,13.0,4.9,23.0,70.0,2022-10-10
2022-10-11 00:00:00,2.7,4.1,6.7,4.8,21.81,77.0,2022-10-11
2022-10-11 01:00:00,2.5,2.3,4.6,4.7,20.89,83.0,2022-10-11
2022-10-11 02:00:00,2.3,2.4,4.6,4.7,20.15,86.0,2022-10-11
2022-10-11 03:00:00,2.4,4.1,6.3,4.8,20.08,85.0,2022-10-11
2022-10-11 04:00:00,4.7,12.8,17.2,4.8,19.78,85.0,2022-10-11
2022-10-11 05:00:00,15.6,18.3,33.8,18.1,19.93,85.0,2022-10-11
2022-10-11 06:00:00,25.8,17.3,43.0,14.1,19.83,85.0,2022-10-11
2022-10-11 07:00:00,5.6,15.4,20.8,7.6,20.32,83.0,2022-10-11
2022-10-11 08:00:00,4.2,10.8,14.7,5.5,20.68,83.0,2022-10-11
2022-10-11 09:00:00,3.7,6.7,10.3,5.7,21.41,82.0,2022-10-11
2022-10-11 10:00:00,3.3,4.4,7.6,11.1,23.15,74.0,2022-10-11
2022-10-11 11:00:00,3.4,4.3,7.6,12.3,25.16,65.0,2022-10-11
2022-10-11 12:00:00,3.2,4.9,7.9,14.8,25.81,62.0,2022-10-11
2022-10-11 13:00:00,3.6,5.1,8.6,13.2,26.15,60.0,2022-10-11
2022-10-11 14:00:00,2.9,4.2,6.9,13.9,26.23,58.0,2022-10-11
2022-10-11 15:00:00,2.9,3.0,5.7,7.2,26.85,56.0,2022-10-11
2022-10-11 16:00:00,3.5,4.1,7.5,5.4,26.97,55.0,2022-10-11
2022-10-11 17:00:00,4.2,5.8,9.8,5.1,26.86,58.0,2022-10-11
2022-10-11 18:00:00,5.5,9.9,15.3,5.7,25.91,62.0,2022-10-11
2022-10-11 19:00:00,8.4,19.2,27.4,5.5,25.26,64.0,2022-10-11
2022-10-11 20:00:00,19.4,25.9,45.1,5.7,24.51,69.0,2022-10-11
2022-10-11 21:00:00,15.2,24.9,40.0,5.3,23.55,74.0,2022-10-11
2022-10-11 22:00:00,9.7,24.1,33.6,5.3,22.94,75.0,2022-10-11
2022-10-11 23:00:00,42.0,22.1,64.0,5.233333333333333,22.08,75.0,2022-10-11
2022-10-12 00:00:00,35.5,20.3,55.7,5.166666666666666,21.86,77.0,2022-10-12
2022-10-12 01:00:00,9.5,21.6,30.9,5.1,21.73,78.0,2022-10-12
2022-10-12 02:00:00,14.3,19.1,33.3,5.3,21.06,81.0,2022-10-12
2022-10-12 03:00:00,10.8,14.1,24.7,5.1,20.01,84.0,2022-10-12
2022-10-12 04:00:00,17.2,13.6,30.7,5.1,19.85,85.0,2022-10-12
2022-10-12 05:00:00,32.1,11.8,43.8,5.199999999999999,19.57,86.0,2022-10-12
2022-10-12 06:00:00,39.6,18.2,57.6,5.3,20.33,83.0,2022-10-12
2022-10-12 07:00:00,48.0,17.7,65.6,5.6,19.54,86.0,2022-10-12
2022-10-12 08:00:00,30.1,16.9,46.8,6.5,21.26,80.0,2022-10-12
2022-10-12 09:00:00,23.6,11.266666666666666,34.733333333333334,4.566666666666666,23.305,72.75,2022-10-12
2022-10-12 10:00:00,17.1,5.633333333333333,22.666666666666668,2.6333333333333333,25.35,65.5,2022-10-12
2022-10-12 11:00:00,10.6,0.0,10.6,0.7,27.395000000000003,58.25,2022-10-12
2022-10-12 12:00:00,10.7,2.4,13.0,9.0,29.44,51.0,2022-10-12
2022-10-12 13:00:00,3.2,8.1,11.1,19.1,31.01,45.0,2022-10-12
2022-10-12 14:00:00,2.7,5.8,8.3,12.9,32.0,42.0,2022-10-12
2022-10-12 15:00:00,3.0,6.1,8.9,9.8,32.79,40.0,2022-10-12
2022-10-12 16:00:00,2.6,3.5,6.0,6.8,33.4,38.0,2022-10-12
2022-10-12 17:00:00,2.6,3.3,5.7,5.3,33.24,37.0,2022-10-12
2022-10-12 18:00:00,3.2,14.7,17.6,17.7,31.79,43.0,2022-10-12
2022-10-12 19:00:00,3.6,17.9,21.3,12.4,29.49,53.0,2022-10-12
2022-10-12 20:00:00,3.0,24.6,27.4,8.6,28.41,58.0,2022-10-12
2022-10-12 21:00:00,3.1,30.7,33.5,8.2,27.41,61.0,2022-10-12
2022-10-12 22:00:00,9.2,33.4,42.5,6.3,26.24,65.0,2022-10-12
2022-10-12 23:00:00,8.4,32.0,40.1,5.7,24.65,70.0,2022-10-12
2022-10-13 00:00:00,2.6,20.4,22.7,5.7,24.13,72.0,2022-10-13
2022-10-13 01:00:00,6.7,25.7,32.3,6.9,24.05,74.0,2022-10-13
2022-10-13 02:00:00,3.4,20.5,23.7,6.4,22.37,78.0,2022-10-13
2022-10-13 03:00:00,2.5,14.3,16.6,6.6,22.83,75.0,2022-10-13
2022-10-13 04:00:00,3.7,10.3,13.8,5.8,21.63,81.0,2022-10-13
2022-10-13 05:00:00,5.7,11.6,17.1,5.4,21.26,83.0,2022-10-13
2022-10-13 06:00:00,14.0,14.6,28.5,5.7,20.83,85.0,2022-10-13
2022-10-13 07:00:00,23.4,18.1,41.4,6.4,21.22,83.0,2022-10-13
2022-10-13 08:00:00,39.4,22.2,61.4,6.8,23.16,75.0,2022-10-13
2022-10-13 09:00:00,30.9,29.2,59.9,8.2,25.77,66.0,2022-10-13
2022-10-13 10:00:00,10.9,23.2,33.9,7.8,28.65,55.0,2022-10-13
2022-10-13 11:00:00,5.5,12.6,17.9,7.3,30.58,46.0,2022-10-13
2022-10-13 12:00:00,3.4,6.5,9.7,6.7,32.62,38.0,2022-10-13
2022-10-13 13:00:00,2.7,3.7,6.2,5.7,33.42,33.0,2022-10-13
2022-10-13 14:00:00,3.0,4.6,7.5,12.3,33.84,33.0,2022-10-13
2022-10-13 15:00:00,2.7,3.1,5.7,6.1,35.08,29.0,2022-10-13
2022-10-13 16:00:00,2.8,3.0,5.7,5.1,33.57,31.0,2022-10-13
2022-10-13 17:00:00,3.2,5.0,8.0,5.2,33.71,29.0,2022-10-13
2022-10-13 18:00:00,7.3,17.0,24.1,7.2,32.41,32.0,2022-10-13
2022-10-13 19:00:00,6.4,24.5,30.7,8.3,30.18,43.0,2022-10-13
2022-10-13 20:00:00,4.4,25.2,29.4,6.6,28.68,49.0,2022-10-13
2022-10-13 21:00:00,4.8,25.0,29.6,5.9,27.46,54.0,2022-10-13
2022-10-13 22:00:00,6.9,17.3,24.0,6.4,26.33,57.0,2022-10-13
2022-10-13 23:00:00,2.8,4.3,7.0,5.4,24.9,68.0,2022-10-13
2022-10-14 00:00:00,2.5,4.2,6.5,5.1,24.46,69.0,2022-10-14
2022-10-14 01:00:00,2.5,7.6,10.0,6.0,23.92,71.0,2022-10-14
2022-10-14 02:00:00,3.0,5.0,7.4,5.5,22.8,75.0,2022-10-14
2022-10-14 03:00:00,3.5,8.6,11.9,5.0,22.16,78.0,2022-10-14
2022-10-14 04:00:00,5.2,10.6,15.6,4.9,21.84,80.0,2022-10-14
2022-10-14 05:00:00,3.2,9.3,12.3,4.9,21.72,80.0,2022-10-14
2022-10-14 06:00:00,21.7,14.0,35.6,5.0,20.82,84.0,2022-10-14
2022-10-14 07:00:00,13.5,13.0,26.2,5.1,20.87,83.0,2022-10-14
2022-10-14 08:00:00,24.4,12.6,36.8,5.7,22.31,79.0,2022-10-14
2022-10-14 09:00:00,4.6,6.1,10.6,11.3,25.15,72.0,2022-10-14
2022-10-14 10:00:00,4.1,12.1,16.0,35.6,26.1,68.0,2022-10-14
2022-10-14 11:00:00,4.0,9.3,13.2,44.0,26.85,63.0,2022-10-14
2022-10-14 12:00:00,4.0,6.8,10.7,31.1,28.45,55.0,2022-10-14
2022-10-14 13:00:00,3.7,4.2,7.9,7.1,29.63,51.0,2022-10-14
2022-10-14 14:00:00,3.5,3.3,6.7,5.6,30.57,50.0,2022-10-14
2022-10-14 15:00:00,3.9,3.6,7.4,5.3,31.21,47.0,2022-10-14
2022-10-14 16:00:00,4.0,4.3,8.2,5.8,31.31,44.0,2022-10-14
2022-10-14 17:00:00,4.1,5.7,9.7,5.1,31.16,43.0,2022-10-14
2022-10-14 18:00:00,6.6,12.9,19.3,5.1,30.69,45.0,2022-10-14
2022-10-14 19:00:00,13.7,20.4,34.0,5.3,29.82,49.0,2022-10-14
2022-10-14 20:00:00,11.7,19.5,31.1,5.2,28.88,55.0,2022-10-14
2022-10-14 21:00:00,7.4,14.3,21.6,5.1,27.99,59.0,2022-10-14
2022-10-14 22:00:00,3.5,5.9,9.3,5.0,26.96,59.0,2022-10-14
2022-10-14 23:00:00,3.0,4.0,6.9,4.9,25.26,67.0,2022-10-14
2022-10-15 00:00:00,2.8,3.0,5.7,4.9,24.43,74.0,2022-10-15
2022-10-15 01:00:00,2.6,2.0,4.5,4.8,23.87,79.0,2022-10-15
2022-10-15 02:00:00,2.4,1.7,4.0,4.9,23.68,80.0,2022-10-15
2022-10-15 03:00:00,2.4,2.6,4.8,5.0,23.53,80.0,2022-10-15
2022-10-15 04:00:00,2.45,2.1,4.3,5.0,23.14,81.0,2022-10-15
2022-10-15 05:00:00,2.5,2.5,4.8,5.1,23.07,81.0,2022-10-15
2022-10-15 06:00:00,2.9,2.8,5.6,5.0,22.86,83.0,2022-10-15
2022-10-15 07:00:00,4.1,4.8,8.8,4.9,22.6,84.0,2022-10-15
2022-10-15 08:00:00,5.3,8.9,14.0,5.7,22.79,83.0,2022-10-15
2022-10-15 09:00:00,4.4,6.3,10.5,6.1,23.28,81.0,2022-10-15
2022-10-15 10:00:00,4.8,4.0,8.7,5.1,25.05,75.0,2022-10-15
2022-10-15 11:00:00,4.0,3.2,7.1,5.0,26.83,66.0,2022-10-15
2022-10-15 12:00:00,4.2,3.3,7.4,4.9,27.47,62.0,2022-10-15
2022-10-15 13:00:00,4.4,3.8,8.1,4.9,28.51,58.0,2022-10-15
2022-10-15 14:00:00,4.4,3.9,8.1,4.9,29.23,55.0,2022-10-15
2022-10-15 15:00:00,5.0,3.7,8.5,4.9,30.29,52.0,2022-10-15
2022-10-15 16:00:00,4.1,3.4,7.4,4.8,30.77,50.0,2022-10-15
2022-10-15 17:00:00,4.2,4.3,8.3,4.9,31.2,49.0,2022-10-15
2022-10-15 18:00:00,4.3,5.8,10.0,4.9,30.9,50.0,2022-10-15
2022-10-15 19:00:00,7.2,14.0,21.0,5.0,29.48,54.0,2022-10-15
2022-10-15 20:00:00,6.7,18.7,25.2,4.9,28.78,57.0,2022-10-15
2022-10-15 21:00:00,7.7,18.3,25.9,5.0,28.12,60.0,2022-10-15
2022-10-15 22:00:00,3.5,8.4,11.8,8.8,27.46,63.0,2022-10-15
2022-10-15 23:00:00,3.1,3.3,6.3,5.3,25.93,71.0,2022-10-15
2022-10-16 00:00:00,2.9,2.6,5.4,5.2,24.8,76.0,2022-10-16
2022-10-16 01:00:00,2.7,6.8,9.3,17.5,24.62,78.0,2022-10-16
2022-10-16 02:00:00,3.2,3.3,6.4,10.5,24.27,79.0,2022-10-16
2022-10-16 03:00:00,3.2,3.1,6.1,6.4,24.02,80.0,2022-10-16
2022-10-16 04:00:00,2.5,3.2,5.6,8.8,23.85,81.0,2022-10-16
2022-10-16 05:00:00,2.7,2.6,5.1,6.6,23.63,81.0,2022-10-16
2022-10-16 06:00:00,2.7,4.7,7.2,9.2,23.49,81.0,2022-10-16
2022-10-16 07:00:00,3.1,4.9,7.8,10.0,23.14,82.0,2022-10-16
2022-10-16 08:00:00,3.8,3.8,7.4,5.5,23.3,81.0,2022-10-16
2022-10-16 09:00:00,5.1,3.5,8.4,5.2,24.55,77.0,2022-10-16
2022-10-16 10:00:00,6.7,3.8,10.4,5.1,25.46,73.0,2022-10-16
2022-10-16 11:00:00,4.1,2.9,6.8,5.0,26.98,66.0,2022-10-16
2022-10-16 12:00:00,4.1,3.0,7.0,4.9,27.87,62.0,2022-10-16
2022-10-16 13:00:00,3.3,2.4,5.6,5.0,29.32,56.0,2022-10-16
2022-10-16 14:00:00,3.3,2.5,5.7,5.0,30.34,53.0,2022-10-16
2022-10-16 15:00:00,3.5,2.6,6.0,5.0,31.42,49.0,2022-10-16
2022-10-16 16:00:00,3.4,2.9,6.2,5.1,32.01,47.0,2022-10-16
2022-10-16 17:00:00,3.4,4.0,7.3,5.1,32.08,47.0,2022-10-16
2022-10-16 18:00:00,3.2,5.9,9.0,5.1,31.19,50.0,2022-10-16
2022-10-16 19:00:00,3.2,12.3,15.2,5.1,29.96,55.0,2022-10-16
2022-10-16 20:00:00,9.6,20.6,30.1,5.2,29.19,58.0,2022-10-16
2022-10-16 21:00:00,3.7,7.8,11.4,6.5,28.34,60.0,2022-10-16
2022-10-16 22:00:00,3.0,3.2,6.0,6.2,27.09,62.0,2022-10-16
2022-10-16 23:00:00,2.8,2.5,5.1,6.6,25.93,67.0,2022-10-16
2022-10-17 00:00:00,2.7,2.3,4.9,5.0,24.99,72.0,2022-10-17
2022-10-17 01:00:00,2.5,1.6,4.1,4.9,24.82,74.0,2022-10-17
2022-10-17 02:00:00,2.5,3.0,5.3,5.5,24.33,78.0,2022-10-17
2022-10-17 03:00:00,2.6,3.2,5.7,5.3,23.84,82.0,2022-10-17
2022-10-17 04:00:00,2.5,3.5,5.9,5.3,23.69,85.0,2022-10-17
2022-10-17 05:00:00,2.9,3.3,6.0,5.2,23.74,83.0,2022-10-17
2022-10-17 06:00:00,4.6,5.2,9.7,5.0,23.49,84.0,2022-10-17
2022-10-17 07:00:00,5.5,7.8,13.1,5.0,23.41,84.0,2022-10-17
2022-10-17 08:00:00,3.2,4.4,7.4,5.0,23.65,84.0,2022-10-17
2022-10-17 09:00:00,3.0,2.6,5.4,5.1,24.2,80.0,2022-10-17
2022-10-17 10:00:00,3.0,2.7,5.6,6.6,25.37,75.0,2022-10-17
2022-10-17 11:00:00,3.3,3.5,6.7,5.9,26.55,68.0,2022-10-17
2022-10-17 12:00:00,3.1,2.6,5.6,6.9,28.86,58.0,2022-10-17
2022-10-17 13:00:00,3.7,3.7,7.2,10.0,29.68,53.0,2022-10-17
2022-10-17 14:00:00,3.0,4.8,7.7,23.6,30.4,51.0,2022-10-17
2022-10-17 15:00:00,3.6,5.0,8.4,13.3,29.52,53.0,2022-10-17
2022-10-17 16:00:00,4.5,4.3,8.7,6.1,29.13,55.0,2022-10-17
2022-10-17 17:00:00,5.3,8.3,13.4,5.6,28.83,57.0,2022-10-17
2022-10-17 18:00:00,4.0,6.3,10.1,5.1,24.31,71.0,2022-10-17
2022-10-17 19:00:00,3.9,7.6,11.4,4.9,21.22,83.0,2022-10-17
2022-10-17 20:00:00,4.1,9.5,13.4,4.9,20.45,87.0,2022-10-17
2022-10-17 21:00:00,3.3,8.5,11.6,4.8,20.11,89.0,2022-10-17
2022-10-17 22:00:00,3.4,12.0,15.2,4.8,19.77,88.0,2022-10-17
2022-10-17 23:00:00,3.4,13.2,16.4,4.9,19.12,88.0,2022-10-17
2022-10-18 00:00:00,3.0,9.0,11.8,4.8,18.25,89.0,2022-10-18
2022-10-18 01:00:00,3.0,9.9,12.8,4.8,16.7,90.0,2022-10-18
2022-10-18 02:00:00,2.4,5.8,8.1,4.8,15.94,90.0,2022-10-18
